"","id","time","h","k_level","i_level","yg_level","si_level","lkt","lmt","lyt","lk2","lm2","lkm","kelas_true","ielas_true","yg","k","i","si","kk","ii","ki","m_y_share","ln_m_y_share","big_Y","errors"
"13663",456,13,5,17.672859,16.626221,22.08712,0.75275642,2.87203,2.810981,3.0949945,8.2485561,7.9016142,8.0732222,0.25,0.64999998,3.0949945,2.87203,2.810981,-0.2840136,8.2485561,7.9016142,8.0732222,0.752756402826625,-0.284013605742653,1.49122329425709,-0.147351611071363
"13664",456,14,5,15.02194,20.20681,42.60981,0.47422907,2.7095118,3.0060196,3.7520845,7.341454,9.0361538,8.144845,0.25,0.64999998,3.7520845,2.7095118,3.0060196,-0.74606478,7.341454,9.0361538,8.144845,0.474229056642121,-0.746064832149792,1.56224487864876,0.315052152140425
"13665",456,15,5,12.76865,10.95547,16.040541,0.68298632,2.546993,2.3938389,2.7751193,6.4871736,5.7304645,6.0970907,0.25,0.64999998,2.7751193,2.546993,2.3938389,-0.38128045,6.4871736,5.7304645,6.0970907,0.682986315735859,-0.381280455137889,1.33305902870561,-0.0500758621601333
"13666",456,16,5,10.85335,10.00782,13.74066,0.72833622,2.3844738,2.3033669,2.6203592,5.6857152,5.3054991,5.4923182,0.25,0.64999998,2.6203592,2.3844738,2.3033669,-0.31699249,5.6857152,5.3054991,5.4923182,0.728336193457956,-0.316992533183704,1.29786678911452,-0.114127246790161
"13667",456,17,5,9.2253456,10.28195,21.57408,0.47658813,2.2219546,2.33039,3.0714927,4.9370823,5.4307175,5.1780205,0.25,0.64999998,3.0714927,2.2219546,2.33039,-0.74110264,4.9370823,5.4307175,5.1780205,0.476588109435026,-0.741102663359258,1.30626263192077,0.310453897145458
"13668",456,18,5,7.8415442,4.8419118,8.182766,0.5917207,2.0594358,1.5773096,2.1020303,4.2412758,2.4879055,3.248368,0.25,0.64999998,2.1020303,2.0594358,1.5773096,-0.52472055,4.2412758,2.4879055,3.248368,0.591720672447434,-0.524720592530312,1.0258623464283,0.0925496309509964
"13669",456,19,5,6.6653128,5.239336,8.6990814,0.6022861,1.8969169,1.6561948,2.1632175,3.5982935,2.7429812,3.1416638,0.25,0.64999998,2.1632175,1.8969169,1.6561948,-0.50702268,3.5982935,2.7429812,3.1416638,0.602286121842704,-0.507022661132675,1.05339764467667,0.0757990186723579
"13670",456,20,5,5.6655159,5.0251322,7.51301,0.6688574,1.734398,1.6144518,2.0166361,3.0081365,2.6064546,2.800102,0.25,0.64999998,2.0166361,1.734398,1.6144518,-0.4021844,3.0081365,2.6064546,2.800102,0.668857382061251,-0.40218442235557,1.03636540729469,-0.0285247410071645
"13671",456,21,5,4.8156881,3.0876019,3.6466639,0.8466922,1.5718789,1.1273947,1.2938128,2.4708033,1.2710187,1.7721279,0.25,0.64999998,1.2938128,1.5718789,1.1273947,-0.16641805,2.4708033,1.2710187,1.7721279,0.846692205442898,-0.166418044183651,0.855043047709536,-0.265425799251213
"13672",456,22,5,4.0933352,5.6759539,9.7801714,0.5803532,1.4093601,1.7362386,2.2803571,1.9862957,3.0145245,2.4469852,0.25,0.64999998,2.2803571,1.4093601,1.7362386,-0.5441184,1.9862957,3.0145245,2.4469852,0.580353213441638,-0.544118372107557,1.07817611757705,0.114974625353587
"13673",456,23,5,3.4793351,12.76028,15.31808,0.83302081,1.2468412,2.5463371,2.7290337,1.554613,6.4838328,3.1748781,0.25,0.64999998,2.7290337,1.2468412,2.5463371,-0.18269666,1.554613,6.4838328,3.1748781,0.833020848565878,-0.182696608838127,1.37706696083639,-0.245740715745074
"13674",456,24,5,3.731616,12.46289,20.577311,0.60566175,1.3168414,2.5227554,3.024189,1.7340711,6.3642945,3.3220687,0.25,0.64999998,3.024189,1.3168414,2.5227554,-0.50143361,1.7340711,6.3642945,3.3220687,0.605661740739594,-0.501433632353312,1.36894539495578,0.0728877898929657
"13675",456,25,5,3.5750721,17.97678,23.72574,0.75769103,1.2739854,2.889081,3.1665606,1.6230388,8.3467894,3.6806469,0.25,0.64999998,3.1665606,1.2739854,2.889081,-0.27747959,1.6230388,8.3467894,3.6806469,0.757691014063207,-0.277479609606743,1.50526247131929,-0.15167073874354
"13676",456,26,5,9.3497248,42.497238,62.24155,0.68277925,2.2353468,3.749439,4.1310229,4.9967752,14.058292,8.3812962,0.25,0.64999998,4.1310229,2.2353468,3.749439,-0.38158366,4.9967752,14.058292,8.3812962,0.6827792366996,-0.381583697575768,1.83666002518103,-0.0505878649933202
"13677",456,27,5,13.04747,25.42329,38.29966,0.66379941,2.5685942,3.2356658,3.6454411,6.5976763,10.469533,8.3111124,0.25,0.64999998,3.6454411,2.5685942,3.2356658,-0.40977529,6.5976763,10.469533,8.3111124,0.663799365320736,-0.409775335826975,1.64663671821734,-0.0212158581132887
"13678",456,28,5,11.09035,34.72744,58.503151,0.5935995,2.4060755,3.5475302,4.0690808,5.7891994,12.58497,8.5356255,0.25,0.64999998,4.0690808,2.4060755,3.5475302,-0.52155042,5.7891994,12.58497,8.5356255,0.593599479795541,-0.521550463484571,1.7620584097231,0.0900501304318816
"13679",456,29,5,9.8361769,17.44025,26.98192,0.64636803,2.286067,2.8587809,3.295167,5.2261024,8.1726284,6.5353646,0.25,0.64999998,3.295167,2.286067,2.8587809,-0.43638623,5.2261024,8.1726284,6.5353646,0.646368012357905,-0.436386258832165,1.50333720108105,0.00594252942719925
"13680",456,30,5,8.3607502,4.6230898,5.6729879,0.81493032,2.1235483,1.5310633,1.735716,4.5094571,2.3441548,3.2512867,0.25,0.64999998,1.735716,2.1235483,1.5310633,-0.20465267,4.5094571,2.3441548,3.2512867,0.814930312120003,-0.204652675998396,1.00941213212887,-0.227979076466321
"13681",457,1,3,225.4818,319.24509,665.88177,0.47943208,5.4182396,5.7659593,6.501112,29.357321,33.246284,31.241348,0.25,0.64999998,6.501112,5.4182396,5.7659593,-0.73515308,29.357321,33.246284,31.241348,0.479432091976328,-0.735153017260898,2.61678623028031,0.302650589952971
"13682",457,2,3,202.9337,158.5406,218.46941,0.72568792,5.3128796,5.066011,5.3866458,28.226688,25.664467,26.915106,0.25,0.64999998,5.3866458,5.3128796,5.066011,-0.32063523,28.226688,25.664467,26.915106,0.725687866324169,-0.32063529279901,2.35309113250884,-0.110099912158342
"13683",457,3,3,182.6403,214.53,418.55139,0.51255357,5.2075186,5.3684497,6.0367999,27.11825,28.820251,27.956301,0.25,0.64999998,6.0367999,5.2075186,5.3684497,-0.66835004,27.11825,28.820251,27.956301,0.512553548084024,-0.668350089361266,2.46612853836787,0.236509890466433
"13684",457,4,3,164.3763,70.616333,88.733292,0.79582679,5.1021581,4.2572613,4.4856353,26.032017,18.124273,21.72122,0.25,0.64999998,4.4856353,5.1021581,4.2572613,-0.22837372,26.032017,18.124273,21.72122,0.795826813232625,-0.228373688125624,2.04990004625691,-0.202271697678147
"13685",457,5,3,147.9386,96.087608,230.187,0.41743281,4.9967971,4.5652604,5.4388919,24.967981,20.841602,22.81168,0.25,0.64999998,5.4388919,4.9967971,4.5652604,-0.87363166,24.967981,20.841602,22.81168,0.417432817665637,-0.873631663410488,2.16385063550124,0.442820587491966
"13686",457,6,3,133.14481,53.73415,66.036949,0.81369823,4.8914375,3.9840488,4.1902146,23.926161,15.872645,19.487726,0.25,0.64999998,4.1902146,4.8914375,3.9840488,-0.2061657,23.926161,15.872645,19.487726,0.813698252473778,-0.206165678911452,1.94655286726069,-0.224905648431236
"13687",457,7,3,119.8303,50.16494,62.083939,0.80801803,4.7860765,3.9153163,4.1284871,22.906528,15.329702,18.739004,0.25,0.64999998,4.1284871,4.7860765,3.9153163,-0.2131709,22.906528,15.329702,18.739004,0.808017996409667,-0.213170947924835,1.92008122721764,-0.218035201056184
"13688",457,8,3,107.8473,54.24728,63.593632,0.85303009,4.6807165,3.9935529,4.1525135,21.909107,15.948465,18.69269,0.25,0.64999998,4.1525135,4.6807165,3.9935529,-0.15896046,21.909107,15.948465,18.69269,0.853030064393869,-0.158960486632235,1.94825723502269,-0.272225366513555
"13689",457,9,3,97.062538,76.21003,140.2394,0.54342812,4.5753555,4.3334932,4.9433508,20.933878,18.779163,19.827272,0.25,0.64999998,4.9433508,4.5753555,4.3334932,-0.60985786,20.933878,18.779163,19.827272,0.543428095100236,-0.60985788089683,2.07416632904687,0.178555635674009
"13690",457,10,3,87.356293,111.9765,260.65891,0.42959017,4.469995,4.7182889,5.5632129,19.980856,22.262251,21.090729,0.25,0.64999998,5.5632129,4.469995,4.7182889,-0.84492362,19.980856,22.262251,21.090729,0.429590149057249,-0.844923666550277,2.21763466518309,0.412818379015162
"13691",457,11,3,78.620659,52.722919,90.939491,0.57975823,4.3646345,3.9650502,4.5101943,19.050034,15.721623,17.305996,0.25,0.64999998,4.5101943,4.3646345,3.9650502,-0.54514414,19.050034,15.721623,17.305996,0.5797582372657,-0.545144094640922,1.9349343865271,0.113754086190485
"13692",457,12,3,70.758591,90.5121,158.9263,0.5695225,4.259274,4.5054836,5.0684404,18.141415,20.299383,19.19009,0.25,0.64999998,5.0684404,4.259274,4.5054836,-0.56295699,18.141415,20.299383,19.19009,0.569522476770679,-0.562957029322048,2.13630126518705,0.130910866341548
"13693",457,13,3,63.682732,113.3477,171.00459,0.66283423,4.1539135,4.7304602,5.1416903,17.254997,22.377253,19.649921,0.25,0.64999998,5.1416903,4.1539135,4.7304602,-0.41123036,17.254997,22.377253,19.649921,0.662834254916783,-0.411230312633667,2.22027006931416,-0.0216197589801834
"13694",457,14,3,57.314461,71.503319,81.555183,0.87674767,4.048553,4.2697439,4.4012799,16.390781,18.230713,17.286285,0.25,0.64999998,4.4012799,4.048553,4.2697439,-0.13153605,16.390781,18.230713,17.286285,0.876747698549092,-0.131536014944945,2.04632727812953,-0.300392521484388
"13695",457,15,3,51.583012,65.098167,105.7817,0.61540103,3.9431925,4.1758962,4.6613774,15.548767,17.438108,16.466362,0.25,0.64999998,4.6613774,3.9431925,4.1758962,-0.48548114,15.548767,17.438108,16.466362,0.615401028722359,-0.48548114446355,2.01034111258258,0.0535757402903148
"13696",457,16,3,46.424709,40.602852,93.179024,0.43575099,3.8378317,3.7038383,4.5345225,14.728952,13.718418,14.214708,0.25,0.64999998,4.5345225,3.8378317,3.7038383,-0.8306843,14.728952,13.718418,14.214708,0.435750990480433,-0.830684321537126,1.83292550233437,0.399090647279679
"13697",457,17,3,41.782242,48.363811,70.592613,0.68511152,3.7324715,3.8787518,4.2569256,13.931343,15.044715,14.47733,0.25,0.64999998,4.2569256,3.7324715,3.8787518,-0.37817365,13.931343,15.044715,14.47733,0.685111500264199,-0.37817367985786,1.89737157093294,-0.0535381569417499
"13698",457,18,3,37.604019,65.454353,65.709923,0.99611062,3.627111,4.1813531,4.1852498,13.155934,17.483713,15.166231,0.25,0.64999998,4.1852498,3.627111,4.1813531,-0.0038969652,13.155934,17.483713,15.166231,0.996110633092661,-0.0038969501639068,2.00999022849503,-0.428385212231053
"13699",457,19,3,33.84362,86.41851,263.15421,0.32839495,3.5217505,4.4592018,5.5727401,12.402726,19.884481,15.704196,0.25,0.64999998,5.5727401,3.5217505,4.4592018,-1.1135383,12.402726,19.884481,15.704196,0.328394936185896,-1.11353832117593,2.11391886727631,0.68029644635292
"13700",457,20,3,31.133539,49.557381,86.075256,0.57574481,3.4382856,3.9031312,4.4552221,11.821808,15.234433,13.42008,0.25,0.64999998,4.4552221,3.4382856,3.9031312,-0.55209076,11.821808,15.234433,13.42008,0.575744799411343,-0.552090773042341,1.90407547664485,0.120179558847606
"13701",457,21,3,28.02018,90.14949,151.8768,0.59356987,3.3329248,4.5014691,5.0230699,11.108388,20.263224,15.003058,0.25,0.64999998,5.0230699,3.3329248,4.5014691,-0.52160037,11.108388,20.263224,15.003058,0.593569853986916,-0.521600373481045,2.12868602082506,0.0878449727456623
"13702",457,22,3,32.26704,63.716282,134.2421,0.47463712,3.4740462,4.1544399,4.8996449,12.068997,17.259371,14.432716,0.25,0.64999998,4.8996449,3.4740462,4.1544399,-0.74520475,12.068997,17.259371,14.432716,0.474637107137031,-0.745204751907413,1.99872736350722,0.312806663813629
"13703",457,23,3,29.040331,22.94364,23.5872,0.97271568,3.3686855,3.1330407,3.1607041,11.348042,9.8159437,10.554229,0.25,0.64999998,3.1607041,3.3686855,3.1330407,-0.027663453,11.348042,9.8159437,10.554229,0.97271571021571,-0.0276634180952871,1.61587262743487,-0.404006253940993
"13704",457,24,3,26.136299,9.6281166,18.005791,0.53472334,3.2633252,2.2646875,2.8906934,10.649291,5.1288095,7.3904119,0.25,0.64999998,2.8906934,3.2633252,2.2646875,-0.62600577,10.649291,5.1288095,7.3904119,0.534723334287286,-0.626005798018387,1.29253374756987,0.192339349621445
"13705",457,25,3,23.522671,9.46667,20.721081,0.45686179,3.1579647,2.2477772,3.0311515,9.9727411,5.0525026,7.0984011,0.25,0.64999998,3.0311515,3.1579647,2.2477772,-0.78337437,9.9727411,5.0525026,7.0984011,0.456861782452373,-0.783374379233388,1.28517325517644,0.349945943993094
"13706",457,26,3,21.170401,6.2033882,8.6431999,0.71771896,3.052604,1.8250957,2.1567729,9.3183908,3.3309741,5.5712943,0.25,0.64999998,2.1567729,3.052604,1.8250957,-0.3316772,9.3183908,3.3309741,5.5712943,0.717718931850691,-0.331677246392288,1.12760024802568,-0.1033135870687
"13707",457,27,3,19.05336,7.7320118,13.50525,0.57251894,2.9472435,2.0453691,2.6030786,8.686244,4.1835351,6.0282006,0.25,0.64999998,2.6030786,2.9472435,2.0453691,-0.55770946,8.686244,4.1835351,6.0282006,0.572518968549268,-0.557709411265474,1.20803304292924,0.124123475265744
"13708",457,28,3,17.148029,21.84194,36.536171,0.59781688,2.8418832,3.083832,3.5983028,8.0762997,9.5100203,8.7638903,0.25,0.64999998,3.5983028,2.8418832,3.083832,-0.51447076,8.0762997,9.5100203,8.7638903,0.597816886723023,-0.514470781416477,1.59250401450405,0.0833177634195078
"13709",457,29,3,15.43322,23.194759,29.786551,0.7786991,2.7365224,3.1439264,3.394057,7.488555,9.8842735,8.603425,0.25,0.64999998,3.394057,2.7365224,3.1439264,-0.25013056,7.488555,9.8842735,8.603425,0.778699051125456,-0.250130634936659,1.61392424162142,-0.180927932544582
"13710",457,30,3,13.8899,25.95392,58.762089,0.44167799,2.6311619,3.2563226,4.0734968,6.9230132,10.603637,8.5679121,0.25,0.64999998,4.0734968,2.6311619,3.2563226,-0.8171742,6.9230132,10.603637,8.5679121,0.441677966894608,-0.817174244135472,1.65492720579089,0.38612092684578
"13711",458,1,4,182.7988,414.38599,975.68323,0.42471364,5.2083859,6.0267978,6.8831382,27.127285,36.322292,31.389889,0.25,0.64999998,6.8831382,5.2083859,6.0267978,-0.85634011,27.127285,36.322292,31.389889,0.424713654246163,-0.856340091847339,2.71534858247503,0.421576839507299
"13712",458,2,4,159.9489,237.3992,465.02969,0.51050329,5.0748544,5.4697433,6.1421013,25.754147,29.918091,27.75815,0.25,0.64999998,6.1421013,5.0748544,5.4697433,-0.67235821,25.754147,29.918091,27.75815,0.510503318616065,-0.672358140681475,2.50380069449932,0.239678718925428
"13713",458,3,4,139.95531,411.7399,675.20837,0.60979676,4.9413233,6.0203919,6.5150213,24.416676,36.245121,29.748703,0.25,0.64999998,6.5150213,4.9413233,6.0203919,-0.49462956,24.416676,36.245121,29.748703,0.609796795024919,-0.49462950022251,2.71264594776236,0.0585854774645647
"13714",458,4,4,122.4609,273.73209,363.07309,0.75393111,4.8077917,5.6121497,5.8946042,23.114861,31.496225,26.982046,0.25,0.64999998,5.8946042,4.8077917,5.6121497,-0.28245428,23.114861,31.496225,26.982046,0.753931088641133,-0.282454309526057,2.55686982664099,-0.151902228209605
"13715",458,5,4,107.1533,113.0872,130.2981,0.86791134,4.6742606,4.728159,4.8698249,21.848713,22.355488,22.100647,0.25,0.64999998,4.8698249,4.6742606,4.728159,-0.14166571,21.848713,22.355488,22.100647,0.86791135097135,-0.141665699754772,2.22263398273163,-0.290011425897262
"13716",458,6,4,93.759117,105.3922,170.85561,0.61684948,4.540729,4.6576886,5.1408186,20.618219,21.694063,21.149302,0.25,0.64999998,5.1408186,4.540729,4.6576886,-0.48313025,20.618219,21.694063,21.149302,0.616849514042881,-0.483130184269333,2.19532719998409,0.051311564761564
"13717",458,7,4,82.039223,79.030098,150.4424,0.52531797,4.4071975,4.3698287,5.0135803,19.423389,19.095404,19.258698,0.25,0.64999998,5.0135803,4.4071975,4.3698287,-0.64375156,19.423389,19.095404,19.258698,0.525317982164603,-0.643751519427275,2.08649624881638,0.212174132641129
"13718",458,8,4,71.784317,55.367371,76.392769,0.72477239,4.2736659,4.0139904,4.3358879,18.264221,16.11212,17.154453,0.25,0.64999998,4.3358879,4.2736659,4.0139904,-0.32189763,18.264221,16.11212,17.154453,0.724772406142262,-0.321897595973862,1.95242684865599,-0.109555780660821
"13719",458,9,4,62.811279,86.094872,179.0143,0.48093852,4.1401348,4.4554501,5.1874657,17.140717,19.851036,18.446163,0.25,0.64999998,5.1874657,4.1401348,4.4554501,-0.73201585,17.140717,19.851036,18.446163,0.480938517202257,-0.732015839910745,2.11668658486105,0.299868659282014
"13720",458,10,4,54.959869,94.859512,123.8971,0.76563138,4.0066032,4.5523968,4.8194513,16.05287,20.724316,18.239647,0.25,0.64999998,4.8194513,4.0066032,4.5523968,-0.26705447,16.05287,20.724316,18.239647,0.765631415101725,-0.267054406375772,2.15224568292753,-0.165575859216444
"13721",458,11,4,48.08989,93.583504,150.5762,0.62150264,3.8730719,4.5388541,5.0144691,15.000686,20.601196,17.579308,0.25,0.64999998,5.0144691,3.8730719,4.5388541,-0.47561511,15.000686,20.601196,17.579308,0.62150262790534,-0.475615139713135,2.14627021550291,0.0427673183258523
"13722",458,12,4,42.078651,48.453918,53.081928,0.91281384,3.7395406,3.8806133,3.9718366,13.984163,15.05916,14.511711,0.25,0.64999998,3.9718366,3.7395406,3.8806133,-0.091223314,13.984163,15.05916,14.511711,0.912813829972416,-0.0912233293960957,1.89812691433068,-0.340486492250248
"13723",458,13,4,36.818821,28.15287,53.14756,0.52971143,3.6060092,3.3376493,3.9730723,13.003303,11.139903,12.035594,0.25,0.64999998,3.9730723,3.6060092,3.3376493,-0.63542289,13.003303,11.139903,12.035594,0.529711429837983,-0.635422892718481,1.69430483937211,0.203747304340662
"13724",458,14,4,32.216469,16.175211,18.254841,0.88607788,3.4724777,2.7834799,2.9044304,12.058102,7.7477603,9.6655722,0.25,0.64999998,2.9044304,3.4724777,2.7834799,-0.12095043,12.058102,7.7477603,9.6655722,0.886077890242922,-0.120950420003049,1.48701502122318,-0.311496298069399
"13725",458,15,4,28.189409,12.24306,26.467871,0.4625631,3.3389463,2.5049593,3.2759316,11.148562,6.2748213,8.363925,0.25,0.64999998,3.2759316,3.3389463,2.5049593,-0.77097231,11.148562,6.2748213,8.363925,0.462563082614389,-0.770972336488665,1.38234732366904,0.337987598377595
"13726",458,16,4,24.66573,12.88538,13.73414,0.93820065,3.2054148,2.5560932,2.6198847,10.274684,6.5336127,8.1933393,0.25,0.64999998,2.6198847,3.2054148,2.5560932,-0.063791439,10.274684,6.5336127,8.1933393,0.938200717336506,-0.0637913685000245,1.39993308251819,-0.368728394228944
"13727",458,17,4,21.58252,10.58173,20.809521,0.50850427,3.0718837,2.359129,3.0354106,9.4364691,5.5654893,7.2469697,0.25,0.64999998,3.0354106,3.0718837,2.359129,-0.67628169,9.4364691,5.5654893,7.2469697,0.508504256296913,-0.676281693229805,1.32553818520603,0.243488676030182
"13728",458,18,4,18.884701,6.0695472,10.18818,0.59574401,2.9383521,1.803284,2.3212283,8.633913,3.2518334,5.2986836,0.25,0.64999998,2.3212283,2.9383521,1.803284,-0.51794422,8.633913,3.2518334,5.2986836,0.59574400923423,-0.517944218892318,1.11834567909513,0.083277682490265
"13729",458,19,4,16.524111,4.0163488,6.8954439,0.58246416,2.8048205,1.3903732,1.9308609,7.8670182,1.9331378,3.8997474,0.25,0.64999998,1.9308609,2.8048205,1.3903732,-0.54048765,7.8670182,1.9331378,3.8997474,0.582464139835871,-0.540487657950858,0.964237396394987,0.104054644529023
"13730",458,20,4,14.4586,8.7482138,15.33871,0.57033569,2.6712894,2.1688495,2.7303796,7.1357875,4.703908,5.7936249,0.25,0.64999998,2.7303796,2.6712894,2.1688495,-0.56153017,7.1357875,4.703908,5.7936249,0.57033569315803,-0.561530156142949,1.25091984154376,0.129260201192058
"13731",458,21,4,12.65127,7.0330248,14.40399,0.48826921,2.5377576,1.9506168,2.6675053,6.4402137,3.8049061,4.9501929,0.25,0.64999998,2.6675053,2.5377576,1.9506168,-0.71688837,6.4402137,3.8049061,4.9501929,0.488269208740078,-0.716888367981656,1.16874920894105,0.284314468048056
"13732",458,22,4,11.06987,9.1513853,12.38295,0.73903114,2.404227,2.2139053,2.5163205,5.7803078,4.9013767,5.322731,0.25,0.64999998,2.5163205,2.404227,2.2139053,-0.30241522,5.7803078,4.9013767,5.322731,0.739031111326461,-0.302415259696184,1.26490022272543,-0.128952910952851
"13733",458,23,4,9.6861324,7.409286,11.70071,0.63323385,2.2706952,2.0027342,2.4596496,5.1560569,4.0109444,4.5475988,0.25,0.64999998,2.4596496,2.2706952,2.0027342,-0.4569155,5.1560569,4.0109444,4.5475988,0.633233880679036,-0.456915445333082,1.1853293000741,0.0254068164326239
"13734",458,24,4,8.4753656,8.6896954,11.58715,0.74994242,2.1371639,2.162138,2.4498966,4.5674696,4.6748405,4.6208434,0.25,0.64999998,2.4498966,2.1371639,2.162138,-0.28775886,4.5674696,4.6748405,4.6208434,0.749942427602991,-0.287758838594238,1.24302832594488,-0.142952663826737
"13735",458,25,4,7.4159451,9.5791483,17.80547,0.53798908,2.0036323,2.2595887,2.8795056,4.0145426,5.105741,4.5273848,0.25,0.64999998,2.8795056,2.0036323,2.2595887,-0.61991704,4.0145426,5.105741,4.5273848,0.537989073020819,-0.619917029396836,1.27782656821226,0.189739207293372
"13736",458,26,4,6.4889522,8.2574816,7.8264222,1.0550774,1.8701011,2.1111197,2.0575054,3.4972782,4.4568267,3.9480073,0.25,0.64999998,2.0575054,1.8701011,2.1111197,0.053614162,3.4972782,4.4568267,3.9480073,1.05507745288773,0.0536141792927379,1.22145980610052,-0.48363038077238
"13737",458,27,4,5.6778331,10.19748,23.06793,0.44206306,1.7365696,2.3221407,3.1384435,3.0156741,5.3923373,4.0325589,0.25,0.64999998,3.1384435,1.7365696,2.3221407,-0.81630272,3.0156741,5.3923373,4.0325589,0.44206307197915,-0.816302710299249,1.29840659563546,0.386873721645099
"13738",458,28,4,4.9721832,4.7155228,6.1018438,0.77280295,1.6038591,1.5508598,1.808591,2.5723639,2.4051661,2.4873605,0.25,0.64999998,1.808591,1.6038591,1.5508598,-0.25773117,2.5723639,2.4051661,2.4873605,0.772802935401263,-0.257731197693963,1.01159472520538,-0.17264221338717
"13739",458,29,4,4.3506598,7.852901,12.63231,0.62165201,1.4703275,2.060883,2.5362577,2.1618629,4.2472391,3.0301731,0.25,0.64999998,2.5362577,1.4703275,2.060883,-0.47537482,2.1618629,4.2472391,3.0301731,0.621652017722808,-0.475374799834726,1.19890564528489,0.0464932426279664
"13740",458,30,4,3.806828,13.91477,25.66641,0.54213929,1.3367963,2.6329508,3.2451832,1.7870243,6.9324298,3.5197189,0.25,0.64999998,3.2451832,1.3367963,2.6329508,-0.61223233,1.7870243,6.9324298,3.5197189,0.542139317497071,-0.612232267219944,1.41018759380085,0.183505799731824
"13741",459,1,1,1513.427,456.37781,703.72321,0.64851892,7.3221321,6.1233211,6.556385,53.613617,37.49506,44.835766,0.25,0.64999998,6.556385,7.3221321,6.1233211,-0.4330641,53.613617,37.49506,44.835766,0.648518911291842,-0.433064114059709,2.75510944340702,0.00816276862545301
"13742",459,2,1,1437.756,854.79578,1656.8719,0.51590937,7.2708387,6.7508626,7.4126868,52.865097,45.574146,49.084435,0.25,0.64999998,7.4126868,7.2708387,6.7508626,-0.66182417,52.865097,45.574146,49.084435,0.515909395288797,-0.661824119443983,2.98858227694493,0.234982082658998
"13743",459,3,1,1365.868,858.09167,1158.5601,0.74065357,7.2195454,6.7547112,7.0549331,52.121834,45.626122,48.765945,0.25,0.64999998,7.0549331,7.2195454,6.7547112,-0.30022228,52.121834,45.626122,48.765945,0.740653566439928,-0.300222284681894,2.99008883571926,-0.126948139281584
"13744",459,4,1,1297.575,1018.708,1228.822,0.82901186,7.1682525,6.9262905,7.1138115,51.383842,47.973499,49.649399,0.25,0.64999998,7.1138115,7.1682525,6.9262905,-0.18752082,51.383842,47.973499,49.649399,0.829011850373773,-0.187520829167621,3.05453245070632,-0.24072034345317
"13745",459,5,1,1232.696,1070.162,1623.324,0.65924114,7.1169591,6.9755654,7.392231,50.651108,48.658512,49.644814,0.25,0.64999998,7.392231,7.1169591,6.9755654,-0.41666588,50.651108,48.658512,49.644814,0.659241161961506,-0.41666586004034,3.07319701770261,-0.0121518443335399
"13746",459,6,1,1171.061,1118.222,1380.886,0.80978596,7.0656657,7.019495,7.2304807,49.923634,49.273312,49.597404,0.25,0.64999998,7.2304807,7.0656657,7.019495,-0.21098532,49.923634,49.273312,49.597404,0.809785891087316,-0.210985398248478,3.0898983880769,-0.218401150374585
"13747",459,7,1,1112.5081,1824.571,1680.7889,1.0855445,7.0143723,7.5091,7.4270186,49.20142,56.386581,52.671623,0.25,0.64999998,7.4270186,7.0143723,7.5091,0.082081676,49.20142,56.386581,52.671623,1.08554441310268,0.0820816243796245,3.2757135782109,-0.514906260853844
"13748",459,8,1,1056.8831,2854.2791,6454.4502,0.44221878,6.9630795,7.9565744,8.7725248,48.484474,63.307076,55.40226,0.25,0.64999998,8.7725248,6.9630795,7.9565744,-0.81595051,48.484474,63.307076,55.40226,0.442218781082237,-0.815950539542478,3.44762185316948,0.379063019626456
"13749",459,9,1,1043.8409,2625.1399,4435.4419,0.59185535,6.9506626,7.8728895,8.3973827,48.31171,61.982388,54.721798,0.25,0.64999998,8.3973827,6.9506626,7.8728895,-0.52449304,48.31171,61.982388,54.721798,0.591855323366991,-0.524493060169713,3.41551253924124,0.0882405423148749
"13750",459,10,1,1032.252,1152.224,1550.912,0.74293321,6.9394979,7.0494494,7.3465986,48.156631,49.694736,48.91964,0.25,0.64999998,7.3465986,6.9394979,7.0494494,-0.29714912,48.156631,49.694736,48.91964,0.74293319027772,-0.297149157179838,3.10162098743721,-0.133255869590248
"13751",459,11,1,980.63922,575.92102,845.37689,0.68125945,6.8882046,6.3559704,6.7397823,47.447361,40.398361,43.781223,0.25,0.64999998,6.7397823,6.8882046,6.3559704,-0.38381207,47.447361,40.398361,43.781223,0.681259479425798,-0.383812018348028,2.84103043464105,-0.0438140788051837
"13752",459,12,1,931.6073,750.93079,1161.469,0.6465354,6.8369112,6.6213136,7.0574408,46.743355,43.841793,45.269333,0.25,0.64999998,7.0574408,6.8369112,6.6213136,-0.43612733,46.743355,43.841793,45.269333,0.646535370293998,-0.436127371835234,2.94048403896501,0.00721130179393115
"13753",459,13,1,885.02692,316.19601,400.2261,0.79004347,6.7856178,5.7563624,5.9920297,46.044609,33.135708,39.060474,0.25,0.64999998,5.9920297,6.7856178,5.7563624,-0.2356673,46.044609,33.135708,39.060474,0.790043452938227,-0.235667331314445,2.61742681153528,-0.191094948991315
"13754",459,14,1,840.77557,183.25681,208.9693,0.87695563,6.7343249,5.2108884,5.3421874,45.351131,27.153358,35.091816,0.25,0.64999998,5.3421874,6.7343249,5.2108884,-0.13129888,45.351131,27.153358,35.091816,0.876955658079919,-0.131298848800493,2.41516695323843,-0.29547365043327
