id,time,h,k_level,i_level,yg_level,si_level,lkt,lmt,lyt,lk2,lm2,lkm,kelas_true,ielas_true,yg,k,i,si,kk,ii,ki
353,21,4,3.723695,8.0797548,9.3846931,.86095035,1.3147165,2.0893614,2.23908,1.7284794,4.3654313,2.746918,.25,.64999998,2.23908,1.3147165,2.0893614,-.14971843,1.7284794,4.3654313,2.746918
353,22,4,3.411643,4.0273228,5.7074871,.705621,1.227194,1.3931018,1.7417789,1.506005,1.9407326,1.7096062,.25,.64999998,1.7417789,1.227194,1.3931018,-.34867701,1.506005,1.9407326,1.7096062
353,23,4,2.985188,6.6473188,15.10518,.44006884,1.0936627,1.8942136,2.7150378,1.1960982,3.5880449,2.0716307,.25,.64999998,2.7150378,1.0936627,1.8942136,-.82082409,1.1960982,3.5880449,2.0716307
353,24,4,2.7661741,5.2589321,9.1531277,.57455027,1.0174651,1.659928,2.2140956,1.0352353,2.7553608,1.6889188,.25,.64999998,2.2140956,1.0174651,1.659928,-.55416769,1.0352353,2.7553608,1.6889188
353,25,4,2.420403,3.408232,4.6036649,.74033016,.88393408,1.2261937,1.5268527,.78133947,1.5035509,1.0838743,.25,.64999998,1.5268527,.88393408,1.2261937,-.30065903,.78133947,1.5035509,1.0838743
353,26,4,2.117852,2.67594,3.6552711,.73207706,.75040233,.98430073,1.2961702,.56310368,.96884793,.73862159,.25,.64999998,1.2961702,.75040233,.98430073,-.3118695,.56310368,.96884793,.73862159
353,27,4,1.853121,3.4699171,5.5589428,.62420452,.61687124,1.2441307,1.715408,.38053012,1.5478612,.76746845,.25,.64999998,1.715408,.61687124,1.2441307,-.47127721,.38053012,1.5478612,.76746845
353,28,4,1.664264,5.8081231,8.1040668,.71669239,.50938296,1.7592574,2.092366,.259471,3.0949867,.89613575,.25,.64999998,2.092366,.50938296,1.7592574,-.33310854,.259471,3.0949867,.89613575
353,29,4,3.767561,23.01803,36.18766,.63607401,1.3264278,3.1362779,3.5887182,1.7594107,9.8362389,4.1600461,.25,.64999998,3.5887182,1.3264278,3.1362779,-.45244035,1.7594107,9.8362389,4.1600461
353,30,4,21.92445,80.589203,136.4444,.59063768,3.0876024,4.3893647,4.9159174,9.533288,19.266523,13.552613,.25,.64999998,4.9159174,3.0876024,4.3893647,-.5265525,9.533288,19.266523,13.552613
354,1,1,362.67542,877.39178,1326.141,.66161275,5.8935084,6.7769537,7.1900287,34.73344,45.927101,39.940033,.25,.64999998,7.1900287,5.8935084,6.7769537,-.41307485,34.73344,45.927101,39.940033
354,2,1,457.38361,498.07861,648.80688,.76768392,6.1255226,6.2107577,6.4751353,37.522026,38.573513,38.044136,.25,.64999998,6.4751353,6.1255226,6.2107577,-.26437718,37.522026,38.573513,38.044136
354,3,1,434.5144,524.12378,845.89331,.61960977,6.0742292,6.2617278,6.7403932,36.896259,39.209236,38.035172,.25,.64999998,6.7403932,6.0742292,6.2617278,-.47866541,36.896259,39.209236,38.035172
354,4,1,412.7887,755.21118,1403.2841,.53817415,6.0229359,6.6269975,7.2465706,36.275757,43.917095,39.913982,.25,.64999998,7.2465706,6.0229359,6.6269975,-.61957306,36.275757,43.917095,39.913982
354,5,1,396.49289,1205.151,1938.64,.62164766,5.9826579,7.0943604,7.5697422,35.792194,50.329948,42.44313,.25,.64999998,7.5697422,5.9826579,7.0943604,-.47538182,35.792194,50.329948,42.44313
354,6,1,794.61438,1565.719,2116,.73994279,6.6778569,7.3561006,7.6572828,44.593773,54.112217,49.122986,.25,.64999998,7.6572828,6.6778569,7.3561006,-.30118242,44.593773,54.112217,49.122986
354,7,1,760.88898,4221.8579,5697.4468,.74100876,6.6344876,8.348031,8.6477737,44.016426,69.689621,55.384911,.25,.64999998,8.6477737,6.6344876,8.348031,-.29974285,44.016426,69.689621,55.384911
354,8,1,1616.3669,5989.4141,13788.77,.434369,7.3879361,8.6977491,9.5316095,54.5816,75.650841,64.258415,.25,.64999998,9.5316095,7.3879361,8.6977491,-.83386087,54.5816,75.650841,64.258415
354,9,1,1603.131,6000,11008.38,.54503936,7.379714,8.6995144,9.3064117,54.460178,75.681549,64.199928,.25,.64999998,9.3064117,7.379714,8.6995144,-.60689729,54.460178,75.681549,64.199928
354,10,1,2401.3311,6000,10666.95,.56248504,7.7837787,8.6995144,9.2749052,60.587212,75.681549,67.715096,.25,.64999998,9.2749052,7.7837787,8.6995144,-.57539076,60.587212,75.681549,67.715096
354,11,1,2401.3149,6000,12197.45,.49190608,7.783772,8.6995144,9.4089823,60.587105,75.681549,67.715034,.25,.64999998,9.4089823,7.783772,8.6995144,-.70946747,60.587105,75.681549,67.715034
354,12,1,2401.311,5999.998,9663.1113,.6209178,7.7837701,8.6995144,9.1760712,60.587078,75.681549,67.715019,.25,.64999998,9.1760712,7.7837701,8.6995144,-.47655657,60.587078,75.681549,67.715019
354,13,1,2281.2471,3587.012,5386.436,.66593421,7.7324777,8.1850748,8.5916395,59.79121,66.995453,63.290909,.25,.64999998,8.5916395,7.7324777,8.1850748,-.40656441,59.79121,66.995453,63.290909
354,14,1,2167.1851,1893.959,2753.7119,.68778402,7.6811843,7.5464244,7.9207048,59.000591,56.948521,57.965477,.25,.64999998,7.9207048,7.6811843,7.5464244,-.37428042,59.000591,56.948521,57.965477
354,15,1,2058.825,1358.839,1378.804,.98552006,7.6298909,7.214386,7.2289715,58.215237,52.047363,55.044979,.25,.64999998,7.2289715,7.6298909,7.214386,-.014585792,58.215237,52.047363,55.044979
354,16,1,1955.884,1019.635,1625.511,.62727046,7.5785975,6.9271998,7.3935776,57.435143,47.986099,52.498459,.25,.64999998,7.3935776,7.5785975,6.9271998,-.46637747,57.435143,47.986099,52.498459
354,17,1,1858.09,661.74731,957.22498,.69131845,7.5273042,6.494884,6.8640385,56.660309,42.183517,48.888969,.25,.64999998,6.8640385,7.5273042,6.494884,-.36915469,56.660309,42.183517,48.888969
354,18,1,1765.1851,1066.816,1365.825,.78107816,7.4760108,6.972434,7.2195139,55.890736,48.614838,52.125992,.25,.64999998,7.2195139,7.4760108,6.972434,-.24708006,55.890736,48.614838,52.125992
354,19,1,1676.926,630.97778,1501.496,.42023274,7.4247174,6.4472709,7.3142171,55.126431,41.567303,47.869164,.25,.64999998,7.3142171,7.4247174,6.4472709,-.86694658,55.126431,41.567303,47.869164
354,20,1,1593.08,1317.25,1494.941,.88113844,7.3734245,7.1833014,7.3098421,54.36739,51.599819,52.96553,.25,.64999998,7.3098421,7.3734245,7.1833014,-.12654053,54.36739,51.599819,52.96553
354,21,1,1513.426,1504.026,2614.23,.57532275,7.3221312,7.3159008,7.8687248,53.613605,53.522404,53.567986,.25,.64999998,7.8687248,7.3221312,7.3159008,-.55282408,53.613605,53.522404,53.567986
354,22,1,1437.755,1134.3101,1539.5341,.73678792,7.2708383,7.0337801,7.3392353,52.865089,49.474064,51.141476,.25,.64999998,7.3392353,7.2708383,7.0337801,-.30545521,52.865089,49.474064,51.141476
354,23,1,1365.8669,748.20129,968.74738,.77233893,7.2195444,6.617672,6.8760037,52.121822,43.793583,47.776577,.25,.64999998,6.8760037,7.2195444,6.617672,-.25833181,52.121822,43.793583,47.776577
354,24,1,1297.573,1233.9091,2535.0239,.48674455,7.168251,7.1179423,7.8379583,51.383823,50.665104,51.023197,.25,.64999998,7.8379583,7.168251,7.1179423,-.72001582,51.383823,50.665104,51.023197
354,25,1,1232.6949,4800.958,15626.53,.30723122,7.1169581,8.4765711,9.6567259,50.651093,71.852257,60.3274,.25,.64999998,9.6567259,7.1169581,8.4765711,-1.1801547,50.651093,71.852257,60.3274
354,26,1,1519.152,4306.7148,9919.4785,.43416747,7.3259077,8.3679304,9.2022552,53.668922,70.022263,61.302685,.25,.64999998,9.2022552,7.3259077,8.3679304,-.83432496,53.668922,70.022263,61.302685
354,27,1,1455.959,1885.137,2762.769,.68233609,7.2834201,7.5417557,7.9239888,53.048206,56.878078,54.929775,.25,.64999998,7.9239888,7.2834201,7.5417557,-.38223293,53.048206,56.878078,54.929775
354,28,1,1383.161,1405.573,2809.5481,.50028437,7.2321267,7.2482004,7.9407787,52.303658,52.536407,52.419903,.25,.64999998,7.9407787,7.2321267,7.2482004,-.69257861,52.303658,52.536407,52.419903
354,29,1,1314.0031,1369.614,2315.311,.59154642,7.1808333,7.2222843,7.7472992,51.564369,52.161392,51.862019,.25,.64999998,7.7472992,7.1808333,7.2222843,-.52501512,51.564369,52.161392,51.862019
354,30,1,1248.303,1377.042,1448.062,.95095515,7.1295404,7.2276931,7.2779813,50.830345,52.239548,51.530128,.25,.64999998,7.2779813,7.1295404,7.2276931,-.050288375,50.830345,52.239548,51.530128
355,1,2,1405.213,1142.916,1774.776,.64397764,7.2479444,7.041338,7.4814296,52.532696,49.580441,51.035225,.25,.64999998,7.4814296,7.2479444,7.041338,-.44009128,52.532696,49.580441,51.035225
355,2,2,1299.822,703.25421,956.93719,.73490113,7.1699824,6.5557184,6.8637376,51.408649,42.977444,47.004387,.25,.64999998,6.8637376,7.1699824,6.5557184,-.30801931,51.408649,42.977444,47.004387
355,3,2,1202.335,763.5636,1110.533,.68756503,7.0920205,6.6379962,7.0125952,50.296757,44.062992,47.076805,.25,.64999998,7.0125952,7.0920205,6.6379962,-.37459886,50.296757,44.062992,47.076805
355,4,2,1112.16,776.80322,1307.673,.59403479,7.0140595,6.6551871,7.1760044,49.197033,44.291515,46.679878,.25,.64999998,7.1760044,7.0140595,6.6551871,-.5208174,49.197033,44.291515,46.679878
355,5,2,1028.748,566.01617,681.42157,.83064026,6.9360976,6.3386226,6.5241814,48.109451,40.178135,43.965305,.25,.64999998,6.5241814,6.9360976,6.3386226,-.18555848,48.109451,40.178135,43.965305
355,6,2,951.59222,834.04852,1063.5229,.78423178,6.8581367,6.7262917,6.9693422,47.034039,45.243,46.129826,.25,.64999998,6.9693422,6.8581367,6.7262917,-.24305066,47.034039,45.243,46.129826
355,7,2,880.22278,811.97369,733.617,1.1068087,6.7801752,6.6994681,6.5979872,45.970776,44.882874,45.423569,.25,.64999998,6.5979872,6.7801752,6.6994681,.1014808,45.970776,44.882874,45.423569
355,8,2,814.20612,1649.033,1596.5861,1.0328494,6.7022138,7.4079442,7.3756227,44.91967,54.877636,49.649624,.25,.64999998,7.3756227,6.7022138,7.4079442,.03232142,44.91967,54.877636,49.649624
355,9,2,753.14063,1654.527,2051.6011,.80645651,6.6242518,7.4112706,7.6263757,43.880711,54.926933,49.094124,.25,.64999998,7.6263757,6.6242518,7.4112706,-.21510531,43.880711,54.926933,49.094124
355,10,2,696.65509,1580.226,5512.9351,.28663969,6.5462904,7.3653231,8.6148529,42.853916,54.247982,48.215542,.25,.64999998,8.6148529,6.5462904,7.3653231,-1.2495292,42.853916,54.247982,48.215542
355,11,2,644.40588,814.86438,1160.115,.70239967,6.468329,6.7030215,7.0562744,41.839279,44.930496,43.357349,.25,.64999998,7.0562744,6.468329,6.7030215,-.35325271,41.839279,44.930496,43.357349
355,12,2,596.0755,322.8327,449.10709,.71883237,6.3903675,5.7771344,6.1072612,40.836796,33.375282,36.918011,.25,.64999998,6.1072612,6.3903675,5.7771344,-.33012709,40.836796,33.375282,36.918011
355,13,2,551.36981,190.1647,320.48318,.59336877,6.3124056,5.2478905,5.7698298,39.846466,27.540354,33.126812,.25,.64999998,5.7698298,6.3124056,5.2478905,-.52193922,39.846466,27.540354,33.126812
355,14,2,510.01709,90.372269,129.33,.69877267,6.2344441,4.5039372,4.8623672,38.868294,20.28545,28.079546,.25,.64999998,4.8623672,6.2344441,4.5039372,-.35842982,38.868294,20.28545,28.079546
355,15,2,471.76581,165.623,315.77328,.52449971,6.1564827,5.109714,5.7550244,37.902279,26.109177,31.457867,.25,.64999998,5.7550244,6.1564827,5.109714,-.6453104,37.902279,26.109177,31.457867
355,16,2,436.38339,224.33501,309.18439,.72557032,6.0785213,5.4131403,5.7339377,36.948421,29.302088,32.903889,.25,.64999998,5.7339377,6.0785213,5.4131403,-.32079729,36.948421,29.302088,32.903889
355,17,2,403.6546,135.7312,284.9819,.47628006,6.0005593,4.9106765,5.6524258,36.006714,24.114744,29.466806,.25,.64999998,5.6524258,6.0005593,4.9106765,-.74174923,36.006714,24.114744,29.466806
355,18,2,373.38049,183.1738,370.86151,.49391428,5.9225979,5.2104354,5.9158287,35.077168,27.148638,30.859314,.25,.64999998,5.9158287,5.9225979,5.2104354,-.70539331,35.077168,27.148638,30.859314
355,19,2,345.37701,191.3226,241.62219,.79182547,5.8446364,5.2539611,5.4873753,34.159775,27.604107,30.707493,.25,.64999998,5.4873753,5.8446364,5.2539611,-.23341428,34.159775,27.604107,30.707493
355,20,2,319.47369,114.9769,213.2196,.53924167,5.766675,4.7447314,5.3623228,33.254539,22.512476,27.361324,.25,.64999998,5.3623228,5.766675,4.7447314,-.61759144,33.254539,22.512476,27.361324
355,21,2,295.51321,424.8801,693.13812,.61298043,5.6887136,6.0518069,6.5412292,32.361462,36.624367,34.426994,.25,.64999998,6.5412292,5.6887136,6.0518069,-.48942226,32.361462,36.624367,34.426994
355,22,2,273.3497,296.0011,788.9856,.37516668,5.6107521,5.6903629,6.6707482,31.480539,32.38023,31.927216,.25,.64999998,6.6707482,5.6107521,5.6903629,-.98038489,31.480539,32.38023,31.927216
355,23,2,252.8485,128.77769,178.13271,.72293121,5.5327907,4.8580875,5.182529,30.611773,23.601015,26.878782,.25,.64999998,5.182529,5.5327907,4.8580875,-.32444122,30.611773,23.601015,26.878782
355,24,2,233.8848,119.2813,177.9624,.67026126,5.4548287,4.7814846,5.1815724,29.755157,22.862595,26.08218,.25,.64999998,5.1815724,5.4548287,4.7814846,-.40008768,29.755157,22.862595,26.08218
355,25,2,216.34351,137.1795,158.8795,.86341852,5.3768673,4.9212904,5.0681462,28.910702,24.219099,26.461126,.25,.64999998,5.0681462,5.3768673,4.9212904,-.14685574,28.910702,24.219099,26.461126
355,26,2,200.11771,193.9252,212.4075,.91298658,5.2989058,5.2674727,5.3585067,28.078403,27.746269,27.911842,.25,.64999998,5.3585067,5.2989058,5.2674727,-.091034099,28.078403,27.746269,27.911842
355,27,2,185.1089,178.2235,264.72101,.67325032,5.2209444,5.1830382,5.5786767,27.258261,26.863886,27.060354,.25,.64999998,5.5786767,5.2209444,5.1830382,-.39563808,27.258261,26.863886,27.060354
355,28,2,171.22569,80.204659,126.8709,.63217539,5.1429825,4.3845816,4.8431702,26.45027,19.224556,22.549826,.25,.64999998,4.8431702,5.1429825,4.3845816,-.45858842,26.45027,19.224556,22.549826
355,29,2,158.3838,116.6747,232.84891,.50107473,5.065021,4.7593899,5.4503899,25.654438,22.651793,24.106409,.25,.64999998,5.4503899,5.065021,4.7593899,-.69100004,25.654438,22.651793,24.106409
355,30,2,146.505,92.625481,131.53529,.70418727,4.9870596,4.5285645,4.8792753,24.870764,20.507896,22.584221,.25,.64999998,4.8792753,4.9870596,4.5285645,-.35071096,24.870764,20.507896,22.584221
356,1,3,9.5650063,24.07486,24.45648,.98439592,2.2581112,3.1811681,3.1968951,5.0990663,10.11983,7.1834316,.25,.64999998,3.1968951,2.2581112,3.1811681,-.015727105,5.0990663,10.11983,7.1834316
356,2,3,11.75112,11.50175,12.45602,.92338884,2.4639485,2.4424992,2.5222042,6.0710421,5.9658022,6.0181923,.25,.64999998,2.5222042,2.4639485,2.4424992,-.079704858,6.0710421,5.9658022,6.0181923
356,3,3,10.576,8.5591946,15.49064,.55253977,2.3585873,2.147006,2.740236,5.5629339,4.6096349,5.0639009,.25,.64999998,2.740236,2.3585873,2.147006,-.59322989,5.5629339,4.6096349,5.0639009
356,4,3,9.518405,13.07101,21.69393,.60251921,2.2532272,2.5703967,3.0770326,5.077033,6.6069388,5.791688,.25,.64999998,3.0770326,2.2532272,2.5703967,-.50663573,5.077033,6.6069388,5.791688
356,5,3,8.5665636,14.04373,20.360991,.68973708,2.1478667,2.6421759,3.0136209,4.6133313,6.9810934,5.6750417,.25,.64999998,3.0136209,2.1478667,2.6421759,-.37144479,4.6133313,6.9810934,5.6750417
356,6,3,7.7321839,21.734831,29.72024,.73131412,2.0453913,3.0789161,3.3918283,4.1836257,9.4797239,6.2975883,.25,.64999998,3.3918283,2.0453913,3.0789161,-.3129122,4.1836257,9.4797239,6.2975883
356,7,3,12.50465,16.11463,22.230671,.72488272,2.5261006,2.7797275,3.1014729,6.3811846,7.7268848,7.0218711,.25,.64999998,3.1014729,2.5261006,2.7797275,-.3217454,6.3811846,7.7268848,7.0218711
356,8,3,11.25418,22.20722,59.716419,.37187797,2.4207397,3.1004174,4.0896072,5.8599806,9.6125879,7.5053034,.25,.64999998,4.0896072,2.4207397,3.1004174,-.98918951,5.8599806,9.6125879,7.5053034
356,9,3,10.12877,15.05791,21.72126,.69323373,2.3153799,2.7119033,3.0782914,5.3609838,7.3544197,6.2790866,.25,.64999998,3.0782914,2.3153799,2.7119033,-.36638805,5.3609838,7.3544197,6.2790866
356,10,3,9.1158895,46.712681,96.058212,.48629555,2.2100191,3.8440156,4.5649543,4.8841844,14.776456,8.495348,.25,.64999998,4.5649543,2.2100191,3.8440156,-.72093868,4.8841844,14.776456,8.495348
356,11,3,39.569889,263.71552,333.98792,.78959596,3.6780684,5.5748711,5.8111048,13.528187,31.079187,20.504757,.25,.64999998,5.8111048,3.6780684,5.5748711,-.2362339,13.528187,31.079187,20.504757
356,12,3,170.0536,653.46912,1224.847,.5335108,5.1361136,6.482295,7.1105714,26.379663,42.020149,33.293804,.25,.64999998,7.1105714,5.1361136,6.482295,-.62827593,26.379663,42.020149,33.293804
356,13,3,159.3849,463.40759,506.97379,.9140662,5.071322,6.138607,6.2284594,25.718306,37.682495,31.130852,.25,.64999998,6.2284594,5.071322,6.138607,-.089852288,25.718306,37.682495,31.130852
356,14,3,143.4465,1154.046,1485.173,.77704483,4.9659619,7.0510292,7.3032866,24.660778,49.717014,35.015144,.25,.64999998,7.3032866,4.9659619,7.0510292,-.25225723,24.660778,49.717014,35.015144
356,15,3,472.50031,1575.965,2823.79,.55810273,6.1580386,7.3626232,7.9458351,37.92144,54.208221,45.339317,.25,.64999998,7.9458351,6.1580386,7.3626232,-.58321226,37.92144,54.208221,45.339317
356,16,3,425.25031,1731.219,3409.4661,.50776833,6.0526781,7.4565811,8.1343107,36.634911,55.600601,45.132286,.25,.64999998,8.1343107,6.0526781,7.4565811,-.67772996,36.634911,55.600601,45.132286
356,17,3,389.0011,3451.252,4930.2642,.70001358,5.963582,8.146492,8.5031481,35.564312,66.365334,48.582272,.25,.64999998,8.5031481,5.963582,8.146492,-.35665554,35.564312,66.365334,48.582272
356,18,3,961.05969,3241.614,4915.3711,.6594851,6.8680367,8.083827,8.5001221,47.16993,65.348259,55.52002,.25,.64999998,8.5001221,6.8680367,8.083827,-.41629589,47.16993,65.348259,55.52002
356,19,3,864.95367,1388.592,1520.032,.91352814,6.7626758,7.2360454,7.3264866,45.733784,52.360352,48.935028,.25,.64999998,7.3264866,6.7626758,7.2360454,-.090441093,45.733784,52.360352,48.935028
356,20,3,778.45831,2015.2939,3189.322,.63188791,6.6573153,7.6085205,8.067564,44.319847,57.889584,50.652321,.25,.64999998,8.067564,6.6573153,7.6085205,-.45904326,44.319847,57.889584,50.652321
356,21,3,700.61249,1174.243,1461.1169,.80366123,6.5519547,7.0683789,7.2869563,42.928112,49.961979,46.311699,.25,.64999998,7.2869563,6.5519547,7.0683789,-.21857746,42.928112,49.961979,46.311699
356,22,3,630.55127,1049.759,993.34119,1.0567961,6.4465942,6.956316,6.9010744,41.558578,48.390331,44.844547,.25,.64999998,6.9010744,6.4465942,6.956316,.05524176,41.558578,48.390331,44.844547
356,23,3,567.49609,865.27301,2458.073,.35201275,6.3412337,6.7630453,7.8071332,40.211246,45.738781,42.886051,.25,.64999998,7.8071332,6.3412337,6.7630453,-1.0440879,40.211246,45.738781,42.886051
356,24,3,510.74649,2014.245,5482.2012,.36741537,6.2358732,7.6079998,8.6092615,38.886116,57.88166,47.442524,.25,.64999998,8.6092615,6.2358732,7.6079998,-1.0012623,38.886116,57.88166,47.442524
356,25,3,464.9859,781.22021,1056.166,.73967558,6.1420069,6.6608572,6.9624004,37.724247,44.36702,40.91103,.25,.64999998,6.9624004,6.1420069,6.6608572,-.30154359,37.724247,44.36702,40.91103
356,26,3,418.4873,484.1333,1011.403,.47867495,6.0366464,6.1823602,6.9190936,36.441101,38.221577,37.320721,.25,.64999998,6.9190936,6.0366464,6.1823602,-.7367335,36.441101,38.221577,37.320721
356,27,3,376.63861,687.6402,922.44373,.74545491,5.9312863,6.5332656,6.8270264,35.180157,42.683559,38.750668,.25,.64999998,6.8270264,5.9312863,6.5332656,-.29376063,35.180157,42.683559,38.750668
356,28,3,338.97479,1306.05,3334.894,.39163163,5.8259258,7.1747627,8.112196,33.94141,51.477219,41.799637,.25,.64999998,8.112196,5.8259258,7.1747627,-.9374336,33.94141,51.477219,41.799637
356,29,3,309.32449,1059.085,1531.536,.69151819,5.7343907,6.9651604,7.3340263,32.883236,48.513458,39.940952,.25,.64999998,7.3340263,5.7343907,6.9651604,-.36886582,32.883236,48.513458,39.940952
356,30,3,278.39209,328.72931,580.20898,.56657052,5.6290307,5.7952347,6.3633885,31.685987,33.584743,32.621555,.25,.64999998,6.3633885,5.6290307,5.7952347,-.56815374,31.685987,33.584743,32.621555
357,1,2,24.57128,16.142691,21.506701,.75058889,3.2015784,2.7814674,3.0683646,10.250104,7.7365613,8.9050856,.25,.64999998,3.0683646,3.2015784,2.7814674,-.28689718,10.250104,7.7365613,8.9050856
357,2,2,22.72843,16.363251,26.32052,.62169176,3.1236165,2.795038,3.2703488,9.7569799,7.8122373,8.7306271,.25,.64999998,3.2703488,3.1236165,2.795038,-.47531086,9.7569799,7.8122373,8.7306271
357,3,2,21.0238,18.50103,31.417761,.58887172,3.045655,2.9178264,3.4473734,9.2760143,8.513711,8.886693,.25,.64999998,3.4473734,3.045655,2.9178264,-.52954692,9.2760143,8.513711,8.886693
357,4,2,19.44702,50.913681,49.5975,1.0265373,2.9676938,3.9301317,3.9039404,8.8072062,15.445935,11.663427,.25,.64999998,3.9039404,2.9676938,3.9301317,.026191292,8.8072062,15.445935,11.663427
357,5,2,35.175011,31.913731,55.849628,.57142246,3.5603359,3.4630363,4.0226626,12.675992,11.99262,12.329573,.25,.64999998,4.0226626,3.5603359,3.4630363,-.55962646,12.675992,11.99262,12.329573
357,6,2,32.536888,30.98875,59.961529,.51681054,3.4823744,3.4336243,4.0937033,12.126932,11.789776,11.957166,.25,.64999998,4.0937033,3.4823744,3.4336243,-.66007894,12.126932,11.789776,11.957166
357,7,2,30.096621,17.46369,27.64109,.63180178,3.404413,2.8601239,3.3193035,11.590028,8.1803083,9.7370424,.25,.64999998,3.3193035,3.404413,2.8601239,-.45917958,11.590028,8.1803083,9.7370424
357,8,2,27.839371,3.793087,6.1442771,.61733657,3.3264513,1.3331802,1.8155211,11.065278,1.7773694,4.4347591,.25,.64999998,1.8155211,3.3264513,1.3331802,-.4823409,11.065278,1.7773694,4.4347591
357,9,2,25.751419,6.9520922,8.5821581,.81006342,3.2484896,1.9390427,2.1496854,10.552685,3.7598865,6.2989602,.25,.64999998,2.1496854,3.2484896,1.9390427,-.21064274,10.552685,3.7598865,6.2989602
357,10,2,23.82007,5.297245,10.25338,.51663405,3.1705284,1.6671869,2.3276074,10.052251,2.7795119,5.2858634,.25,.64999998,2.3276074,3.1705284,1.6671869,-.66042048,10.052251,2.7795119,5.2858634
357,11,2,22.03356,3.3299949,7.9349561,.41966143,3.0925667,1.2029707,2.0712779,9.5639687,1.4471387,3.7202673,.25,.64999998,2.0712779,3.0925667,1.2029707,-.86830699,9.5639687,1.4471387,3.7202673
357,12,2,20.381041,2.6708789,4.6901388,.56946689,3.014605,.98240757,1.5454621,9.0878439,.96512461,2.9615707,.25,.64999998,1.5454621,3.014605,.98240757,-.56305462,9.0878439,.96512461,2.9615707
357,13,2,18.852461,5.5480142,12.72135,.43611836,2.9366434,1.7134401,2.5432816,8.6238747,2.9358768,5.0317626,.25,.64999998,2.5432816,2.9366434,1.7134401,-.82984161,8.6238747,2.9358768,5.0317626
357,14,2,17.43853,10.71009,15.68498,.68282455,2.8586822,2.3711863,2.7527037,8.1720638,5.6225243,6.7784677,.25,.64999998,2.7527037,2.8586822,2.3711863,-.38151732,8.1720638,5.6225243,6.7784677
357,15,2,16.13064,9.6927719,17.20718,.56329811,2.7807205,2.2713804,2.8453267,7.7324061,5.1591692,6.3160739,.25,.64999998,2.8453267,2.7807205,2.2713804,-.5739463,7.7324061,5.1591692,6.3160739
357,16,2,14.92084,17.238609,20.248501,.85135239,2.702759,2.8471515,3.0080807,7.3049064,8.1062717,7.6951647,.25,.64999998,3.0080807,2.702759,2.8471515,-.16092914,7.3049064,8.1062717,7.6951647
357,17,2,13.80178,25.663971,34.32214,.74773806,2.6247976,3.2450881,3.5357907,6.8895621,10.530597,8.5176992,.25,.64999998,3.5357907,2.6247976,3.2450881,-.29070255,6.8895621,10.530597,8.5176992
357,18,2,14.53356,25.79044,37.08773,.69539005,2.6764605,3.2500038,3.6132863,7.1634407,10.562525,8.6985073,.25,.64999998,3.6132863,2.6764605,3.2500038,-.36328238,7.1634407,10.562525,8.6985073
357,19,2,14.36406,8.5208588,8.6546907,.98453647,2.6647294,2.1425171,2.1581016,7.1007824,4.5903797,5.709228,.25,.64999998,2.1581016,2.6647294,2.1425171,-.015584338,7.1007824,4.5903797,5.709228
357,20,2,13.28676,9.4499063,12.36295,.76437306,2.5867682,2.2460048,2.5147042,6.6913695,5.0445375,5.8098936,.25,.64999998,2.5147042,2.5867682,2.2460048,-.26869932,6.6913695,5.0445375,5.8098936
357,21,2,12.29025,20.61298,39.057541,.52775931,2.5088062,3.0259209,3.665036,6.2941089,9.1561975,7.5914493,.25,.64999998,3.665036,2.5088062,3.0259209,-.63911492,6.2941089,9.1561975,7.5914493
357,22,2,13.0628,45.196259,48.327148,.9352147,2.5697684,3.8110144,3.8779936,6.6037097,14.52383,9.7934246,.25,.64999998,3.8779936,2.5697684,3.8110144,-.066979155,6.6037097,14.52383,9.7934246
357,23,2,57.781609,96.052071,207.09081,.4638162,4.0566707,4.5648904,5.3331575,16.456577,20.838224,18.518257,.25,.64999998,5.3331575,4.0566707,4.5648904,-.76826692,16.456577,20.838224,18.518257
357,24,2,53.44799,26.51491,44.605701,.59442872,3.978709,3.2777071,3.7978616,15.830125,10.743363,13.041042,.25,.64999998,3.7978616,3.978709,3.2777071,-.52015448,15.830125,10.743363,13.041042
357,25,2,49.439388,59.676319,69.759842,.85545379,3.9007475,4.0889354,4.2450585,15.215832,16.719393,15.949904,.25,.64999998,4.2450585,3.9007475,4.0889354,-.15612321,15.215832,16.719393,15.949904
357,26,2,45.731441,28.98921,36.81575,.78741324,3.8227861,3.3669238,3.6059258,14.613693,11.336176,12.87103,.25,.64999998,3.6059258,3.8227861,3.3669238,-.23900209,14.613693,11.336176,12.87103
357,27,2,42.301579,29.150841,42.970169,.67839718,3.7448244,3.3724837,3.7605062,14.02371,11.373647,12.629359,.25,.64999998,3.7605062,3.7448244,3.3724837,-.38802236,14.02371,11.373647,12.629359
357,28,2,39.12896,26.13051,52.380718,.49885744,3.666863,3.2631037,3.9585385,13.445884,10.647846,11.965354,.25,.64999998,3.9585385,3.666863,3.2631037,-.69543493,13.445884,10.647846,11.965354
357,29,2,36.19429,14.54567,16.672871,.87241542,3.5889013,2.6772933,2.8137829,12.880213,7.1678996,9.6085415,.25,.64999998,2.8137829,3.5889013,2.6772933,-.13648957,12.880213,7.1678996,9.6085415
